CTOT,ECR1
1328026,0.0
0244158,0.0
1328027,0.0
1328028,0.0
0244159,0.0
0244160,0.0
1328029,0.0
0244161,0.0
0709117,0.0
0244163,0.0
0244164,0.0
1328030,0.0
1328031,0.0
0244165,0.0
0740093,0.0
0244167,0.0
0244168,0.0
0244169,0.0
0244171,0.0
0244174,0.0
0244172,0.0
0244173,0.0
0244175,0.0
0244176,0.0
1328032,0.0
0244178,0.0
0244177,0.0
0244198,0.0
1328033,0.0
1328034,0.0
0244180,0.0
0244179,0.0
1328035,0.0
1328036,1.0
1328037,0.0
0244184,0.0
0244185,0.0
0244181,0.0
0709337,0.0
0244182,0.0
0244183,0.0
0244189,0.0
0244190,0.0
1531094,1.0
0244191,0.0
0244192,0.0
0244193,0.0
0244199,0.0
0244194,0.0
0244195,0.0
0244196,0.0
0244200,0.0
1328038,0.0
1328039,0.0
0244201,0.0
0244203,0.0
1328040,0.0
1328041,0.0
1328042,0.0
1328043,0.0
0244205,0.0
1328044,0.0
1328045,1.0
0244209,0.0
0244206,0.0
0250209,1.0
0244210,0.0
0244211,0.0
0244212,0.0
0244213,0.0
0709338,0.0
0244215,0.0
0244216,0.0
0244218,0.0
0244217,0.0
0244219,0.0
0244221,0.0
0244222,0.0
0250190,1.0
0244223,0.0
0244224,0.0
0244225,0.0
0244230,0.0
0244231,0.0
0244232,0.0
0244236,0.0
0244234,0.0
0244235,0.0
0244238,0.0
0244239,0.0
0709339,0.0
0244240,0.0
0244241,0.0
0244243,0.0
0244244,0.0
0244245,0.0
0244246,0.0
0244247,0.0
0244249,0.0
0244250,0.0
0740094,0.0
0244251,0.0
0244252,0.0
0244256,0.0
0740095,0.0
0244257,0.0
0244262,0.0
0244258,0.0
0244263,0.0
0244260,0.0
0244261,0.0
1531088,1.0
0244268,0.0
0244264,0.0
0244265,0.0
0244266,0.0
0244267,0.0
1531089,1.0
0250001,0.0
0250002,1.0
0709279,0.0
0250003,0.0
0250004,0.0
0250006,1.0
0250007,1.0
0250214,0.0
0250008,0.0
0250009,0.0
0709280,0.0
0250011,1.0
0250012,0.0
0250013,1.0
0250016,1.0
1531090,1.0
0709281,0.0
0250017,1.0
0749013,0.0
0250018,1.0
0250020,1.0
0250021,0.0
0250027,0.0
0250022,1.0
0250023,1.0
0250024,1.0
0250025,1.0
1726129,0.0
0250026,0.0
0250029,0.0
0250036,0.0
0250030,1.0
0250033,1.0
0250031,0.0
0250034,0.0
0250032,0.0
0250035,0.0
0250215,0.0
0250037,0.0
0250039,1.0
0250038,1.0
0250040,1.0
0250041,0.0
0250042,0.0
0250043,1.0
0250044,0.0
0250045,0.0
0250046,0.0
0250052,0.0
0250047,0.0
0250048,0.0
0250050,1.0
0250051,1.0
0250056,1.0
0250057,1.0
0250058,0.0
0747078,0.0
0250059,1.0
0250060,0.0
0250061,1.0
0250062,0.0
0250063,0.0
0250064,1.0
0250065,0.0
0250066,0.0
0250067,1.0
0250068,1.0
0250069,1.0
0742054,0.0
0250072,0.0
0250073,1.0
0250074,1.0
0250076,0.0
0250077,1.0
0250079,0.0
0250080,1.0
0250081,0.0
0250082,0.0
0250086,1.0
0250118,1.0
0250087,1.0
0250088,1.0
0250089,0.0
0742060,0.0
0250092,0.0
0250093,0.0
0250094,1.0
0250095,1.0
0250096,0.0
0250121,1.0
0250098,0.0
0250099,1.0
0250100,0.0
0709403,0.0
0250101,1.0
0250102,0.0
0709405,0.0
0250104,1.0
1726132,0.0
0250105,0.0
0250106,1.0
1726134,0.0
0709417,0.0
0250107,0.0
0734202,0.0
0250109,1.0
0250110,1.0
0250113,1.0
0250114,1.0
0250115,1.0
0250116,0.0
0250119,1.0
0250120,0.0
0734204,0.0
0250122,1.0
0250124,0.0
0740097,0.0
0250123,0.0
0709119,0.0
1726146,0.0
0250128,1.0
0250247,1.0
0250125,1.0
0250126,1.0
0250248,0.0
0250129,1.0
0250130,0.0
0250140,0.0
0250131,1.0
0250132,1.0
0250133,1.0
0250134,0.0
0250135,1.0
1726147,0.0
1726148,0.0
0250136,0.0
0250137,0.0
0250138,1.0
0250139,1.0
0250142,1.0
0250143,1.0
0740118,0.0
0250144,0.0
0250146,0.0
0250250,0.0
0250251,1.0
0250147,0.0
0250148,1.0
0250149,0.0
0250154,0.0
0250150,1.0
0250151,1.0
1726149,0.0
0250152,1.0
1726150,0.0
0250153,0.0
0250161,1.0
0250155,0.0
0250156,0.0
0250157,0.0
1726160,0.0
0250159,0.0
0250160,0.0
0737165,0.0
0250164,1.0
0250165,0.0
0250166,0.0
0250167,1.0
0250168,0.0
0250223,1.0
0250169,0.0
1726151,0.0
0250170,1.0
1726152,0.0
1726153,0.0
0250171,1.0
1726154,0.0
0250172,0.0
0250173,1.0
0250174,0.0
1531091,1.0
0250175,1.0
0250177,0.0
0250178,0.0
0742084,0.0
0250179,1.0
0250180,1.0
0250191,1.0
0250181,1.0
0250182,0.0
0740119,0.0
0250183,0.0
0250184,1.0
0250185,0.0
0250195,1.0
0250186,1.0
0250187,0.0
0742093,0.0
0250192,1.0
0250193,1.0
0250194,0.0
1531093,0.0
0250199,1.0
0250197,1.0
0250200,1.0
0250201,0.0
0250202,1.0
0250203,1.0
0250204,1.0
0250205,1.0
0250206,1.0
0250207,1.0
0250208,1.0
0250210,0.0
0250216,0.0
0250211,0.0
0250212,1.0
0250213,1.0
0250217,1.0
0250218,0.0
0747079,0.0
0250219,0.0
0250220,1.0
0250221,0.0
0250222,0.0
0250224,0.0
1726155,0.0
0250229,0.0
0250230,1.0
0250225,1.0
0250227,1.0
0250228,1.0
0250232,0.0
0250233,1.0
0250234,0.0
0250235,1.0
0250236,0.0
0250237,1.0
0250238,0.0
0250241,1.0
0250242,1.0
0250246,0.0
0250243,1.0
0250244,0.0
0250245,0.0
0734132,0.0
1726158,0.0
0250249,0.0
0250252,0.0
0250253,1.0
0250254,0.0
0250255,1.0
0250256,0.0
0819091,0.0
0250257,1.0
0250258,0.0
0819092,0.0
0250262,0.0
1726012,0.0
0250263,1.0
0250264,1.0
0538049,1.0
0538050,0.0
0538051,1.0
0250266,0.0
0250267,0.0
0250268,0.0
0250269,1.0
0538052,1.0
0538053,1.0
0538901,1.0
0250270,0.0
0250271,0.0
0250272,0.0
0250273,0.0
0250274,1.0
0639001,0.0
1003044,1.0
0250275,1.0
0250276,1.0
0250278,1.0
0250279,0.0
0250280,1.0
0250282,0.0
0250283,0.0
0250284,0.0
1726162,0.0
0250285,1.0
0819095,0.0
0250286,0.0
0250288,1.0
0250287,0.0
0250289,0.0
0250290,0.0
0250291,0.0
0333018,0.0
0333019,0.0
0639003,0.0
0639004,0.0
0250292,1.0
1531095,0.0
0333034,0.0
0250293,0.0
0250294,1.0
1531096,0.0
0639005,0.0
0639006,1.0
0250295,1.0
0250296,1.0
0250297,1.0
0250298,1.0
1003025,1.0
0250901,1.0
1003026,1.0
0333005,0.0
0333006,0.0
0333007,0.0
0333008,0.0
0333009,0.0
0742100,0.0
0333010,0.0
0333011,0.0
0333012,0.0
1003019,1.0
0333013,0.0
0333014,0.0
0333015,0.0
0333016,0.0
0333017,0.0
0333020,0.0
0333021,0.0
1003020,1.0
0943029,1.0
0333022,0.0
0333023,0.0
0333024,1.0
0333025,0.0
0333026,0.0
0333027,0.0
0333028,0.0
0407035,1.0
0333029,0.0
0943030,1.0
0333030,0.0
0333031,0.0
1003021,1.0
0333032,0.0
0333033,0.0
0333035,0.0
0333036,0.0
0333037,1.0
0333038,0.0
0333039,0.0
1003022,1.0
0742106,0.0
0333040,0.0
0333041,0.0
0333042,0.0
0333043,0.0
0333044,0.0
0333045,0.0
0333046,0.0
0333047,0.0
0333048,0.0
0333049,0.0
0333050,1.0
0333051,0.0
1110001,0.0
0333052,0.0
0333053,0.0
1648031,0.0
0333054,0.0
0333055,0.0
0333056,0.0
1648032,0.0
1648033,0.0
1648034,0.0
1648035,0.0
1648036,0.0
1648037,0.0
1648038,0.0
0333057,0.0
0333058,0.0
0333059,0.0
0333060,0.0
0333061,0.0
0639048,0.0
0639049,0.0
0333062,0.0
0333064,0.0
0333065,0.0
0333066,0.0
0333063,0.0
0333067,0.0
0333068,0.0
1648051,0.0
1648052,0.0
1648053,0.0
0333069,0.0
0333070,0.0
1648090,1.0
0407009,1.0
0333071,0.0
1648908,0.0
0333072,0.0
0333073,0.0
0333074,0.0
0639055,0.0
0333075,0.0
0333076,0.0
0333077,0.0
0333078,0.0
0407001,1.0
0407002,1.0
0407003,1.0
1003045,1.0
0407004,1.0
0407005,1.0
0407006,1.0
0407007,1.0
0407008,1.0
0639084,0.0
0639085,1.0
1003023,1.0
1003024,1.0
0407012,1.0
0407013,1.0
0407014,1.0
0407015,1.0
0943057,1.0
0407010,1.0
0407011,1.0
0407016,1.0
0943065,1.0
0407017,1.0
0407018,1.0
0407019,1.0
0407020,1.0
0407021,1.0
0407022,1.0
0407023,1.0
0407024,1.0
0943066,1.0
0943067,1.0
0943068,1.0
0943069,1.0
0407025,1.0
0407026,1.0
1648909,0.0
1648910,0.0
1648911,0.0
0407027,1.0
0407028,1.0
1648912,0.0
1648913,0.0
1648914,0.0
1648915,0.0
0407029,1.0
0407030,1.0
0407031,1.0
0407032,1.0
0407033,1.0
0407034,1.0
0407036,1.0
0407037,1.0
1726001,0.0
0407056,1.0
0407057,1.0
0407038,1.0
0407039,1.0
0407040,1.0
1003027,1.0
0407041,1.0
0407042,1.0
0740005,0.0
0407043,1.0
1003028,1.0
1003029,1.0
0407044,1.0
1003030,1.0
1003031,1.0
0407045,1.0
0407046,1.0
1003032,1.0
0407047,1.0
0407048,1.0
1003033,1.0
1003034,1.0
0407049,1.0
0407050,0.0
0407051,1.0
0407052,1.0
0407053,1.0
0407054,0.0
0407055,1.0
0407058,1.0
0407059,1.0
0407060,1.0
0407061,1.0
0407062,1.0
0407063,1.0
0407064,1.0
0407901,1.0
0407902,1.0
0535001,1.0
0535002,1.0
0535003,0.0
0535004,1.0
0535005,1.0
0535006,1.0
0535007,1.0
0535008,1.0
0535009,1.0
0535010,1.0
0535011,1.0
0535012,1.0
0535013,1.0
0535014,1.0
0535015,1.0
0535016,1.0
0535017,1.0
1726013,0.0
0740047,0.0
0535018,0.0
0535019,1.0
0535020,1.0
0535021,1.0
0535022,1.0
0535023,0.0
0535024,0.0
0535025,1.0
0535026,1.0
0535027,1.0
0535028,1.0
0535029,0.0
0535030,1.0
0535031,1.0
0535032,1.0
0535033,1.0
0535034,1.0
0538001,1.0
0538002,1.0
0538003,1.0
0538004,1.0
0538005,1.0
0538006,1.0
0538007,1.0
0943094,1.0
0538008,1.0
0538009,1.0
0538010,1.0
0538011,1.0
0538012,1.0
0538013,0.0
0538014,1.0
0538015,1.0
0538016,0.0
0538017,1.0
0538018,1.0
0538019,1.0
0538020,1.0
0538021,1.0
0538022,1.0
0538023,1.0
0538024,1.0
0538025,1.0
0538026,1.0
0943107,1.0
0943108,1.0
0538027,1.0
0538028,1.0
0538029,1.0
0538030,1.0
0538031,1.0
0538032,1.0
0538033,1.0
0538034,1.0
0538035,1.0
0538036,1.0
0538037,1.0
0538038,1.0
0538039,1.0
0538040,1.0
0538041,1.0
0538042,1.0
0538043,1.0
0538044,1.0
0538045,1.0
0538046,1.0
0538047,1.0
0538048,1.0
0943028,1.0
0639100,0.0
0639002,1.0
0639007,0.0
0639008,0.0
0943031,1.0
1726015,0.0
0639009,0.0
0639010,0.0
0639011,0.0
1726016,0.0
0639012,0.0
1003035,1.0
0639013,0.0
0639014,0.0
0639015,0.0
1003036,1.0
1003037,1.0
0639016,0.0
0639017,0.0
0639018,1.0
0639019,0.0
0639020,0.0
0639021,1.0
0639022,0.0
0639023,1.0
0639024,1.0
0639025,0.0
1003038,1.0
0705001,0.0
0639026,0.0
0639027,0.0
0639028,0.0
0639029,1.0
0639030,0.0
0639031,0.0
0639032,0.0
1003039,1.0
0639033,0.0
0943032,0.0
0639034,0.0
0639035,0.0
0742177,0.0
0639036,1.0
0943033,1.0
0639037,0.0
0639038,1.0
0639039,0.0
0639040,0.0
0639041,0.0
1003040,1.0
1003041,1.0
0639042,0.0
0639043,0.0
0639044,1.0
0639045,0.0
1003042,1.0
0740139,0.0
0639046,0.0
0639047,1.0
0639050,0.0
0639051,0.0
0639052,0.0
0639056,0.0
0639053,0.0
0639054,1.0
1726020,0.0
0639057,1.0
1726037,0.0
0639059,0.0
0639060,0.0
0639061,0.0
0639058,1.0
1620030,1.0
0639062,0.0
0639063,0.0
1110014,0.0
0639069,0.0
0747099,0.0
0639064,0.0
1110015,0.0
0639065,0.0
0639066,0.0
0639067,0.0
1110016,0.0
0639068,0.0
1110017,0.0
0639070,0.0
1110047,0.0
0639074,0.0
0639075,1.0
0639071,0.0
0639072,0.0
1106103,1.0
0639073,0.0
0705008,0.0
1003043,1.0
0639078,0.0
0639079,1.0
0639080,0.0
0639076,0.0
0639077,0.0
0639081,0.0
0639082,0.0
0639083,0.0
0639086,0.0
0639087,0.0
0705010,0.0
0639088,0.0
0639089,0.0
0639090,0.0
0639091,0.0
0747041,0.0
0639092,0.0
1046104,1.0
0639093,0.0
0639094,0.0
0639095,0.0
0639096,0.0
0943034,1.0
0943035,1.0
0943036,1.0
0943037,1.0
0943038,1.0
0943039,1.0
0943040,1.0
0943041,1.0
0943042,1.0
0943043,1.0
0943044,1.0
0943045,1.0
0943046,1.0
0943047,1.0
0943048,1.0
0943049,1.0
1046105,1.0
1046106,1.0
0747100,0.0
0943050,1.0
0943051,1.0
0943052,1.0
0943053,1.0
0943054,1.0
0943055,1.0
0943056,1.0
0943058,1.0
0943059,1.0
0943060,1.0
0943061,1.0
0943062,1.0
0943063,0.0
0943064,1.0
0943070,1.0
0943071,1.0
0943072,0.0
0943073,1.0
1046107,1.0
0943074,1.0
0943075,1.0
0943076,1.0
0943077,1.0
0943078,1.0
0943079,1.0
0943080,1.0
0943081,1.0
0943082,1.0
0943083,1.0
0943084,1.0
0943085,1.0
0943086,1.0
0943088,1.0
0943089,1.0
0943090,1.0
0943091,1.0
0943092,1.0
0943093,1.0
0943095,1.0
0943096,1.0
1620062,0.0
1620063,0.0
1620064,0.0
0705012,0.0
0943097,1.0
1110048,0.0
1110049,0.0
0943098,1.0
0943099,1.0
0740228,1.0
0943100,1.0
0943101,1.0
0943102,1.0
1110051,0.0
0943103,1.0
0943104,1.0
0943105,1.0
0943106,1.0
0943109,1.0
0943110,1.0
1620065,0.0
0742191,0.0
0943111,1.0
1110052,0.0
0943112,1.0
1106100,1.0
0943113,1.0
0943114,1.0
0943115,1.0
0943116,1.0
0943117,1.0
0943118,1.0
0639097,0.0
0639098,0.0
0639099,0.0
0639101,0.0
0639102,1.0
0653072,0.0
0705002,1.0
0705005,0.0
0705007,0.0
0705013,0.0
0705014,1.0
0705015,0.0
0705016,0.0
0705017,0.0
0705018,0.0
0705019,1.0
0705021,1.0
1726048,0.0
0705022,1.0
0705023,0.0
0705024,0.0
0705027,0.0
0705029,0.0
0705124,0.0
0705030,0.0
1726049,0.0
0705035,0.0
0705033,0.0
0705034,0.0
1726050,0.0
0742192,0.0
0705036,0.0
0705038,0.0
0742193,0.0
0705037,0.0
0705046,0.0
0705047,0.0
0705039,0.0
0705048,0.0
0705089,0.0
0705040,0.0
0705055,0.0
0705041,1.0
0705042,0.0
0705043,0.0
0705044,0.0
0705045,0.0
0705049,0.0
0705051,0.0
0705056,0.0
0705057,0.0
0705052,0.0
1106114,0.0
0705125,0.0
0705053,0.0
0705054,0.0
0705058,0.0
0705061,0.0
0705059,0.0
0705060,0.0
1106115,0.0
0705062,0.0
0705063,0.0
0705064,0.0
0705069,0.0
0705070,0.0
0705065,0.0
0705066,0.0
0705067,0.0
0705073,0.0
0705074,0.0
0705090,0.0
0705075,0.0
0705076,0.0
0705079,0.0
0705080,0.0
0705081,0.0
0705082,0.0
0705083,0.0
0705086,0.0
0705087,1.0
0705088,0.0
0705104,0.0
0705092,0.0
0705093,0.0
0705094,0.0
0705095,0.0
0705096,0.0
0705109,0.0
0705097,0.0
0705099,0.0
0705100,0.0
0705101,1.0
0705102,0.0
0705103,0.0
0705105,0.0
0705106,0.0
0705107,0.0
0705108,0.0
1726051,0.0
0705110,0.0
0742207,0.0
0705112,0.0
0705113,0.0
0705114,0.0
0705126,0.0
0943119,1.0
0705116,0.0
0705127,0.0
0705115,0.0
0943120,1.0
0943121,1.0
0943122,1.0
0943123,1.0
0742208,0.0
0705118,0.0
1726052,0.0
0705119,0.0
0705120,0.0
1531042,1.0
0705123,1.0
0705121,0.0
0705122,0.0
0705128,0.0
0705129,0.0
0705130,0.0
0705131,0.0
0705140,0.0
0705132,0.0
0705133,0.0
0705134,0.0
1531043,0.0
0747042,0.0
0705135,0.0
0705136,0.0
0747222,0.0
0705138,0.0
0705139,0.0
0705142,0.0
1531044,1.0
0705143,0.0
0705144,0.0
0705145,0.0
0705151,0.0
0705147,0.0
0705148,0.0
0705149,0.0
0749190,0.0
0705152,0.0
0705153,0.0
0705158,0.0
0705154,0.0
0705155,0.0
1232022,0.0
0705156,0.0
0705157,0.0
0705159,0.0
1232031,1.0
0705160,0.0
0705161,0.0
1531045,1.0
0705169,0.0
0705162,0.0
0705163,1.0
0705164,0.0
0705165,0.0
0705166,0.0
0705167,0.0
0705168,1.0
1726053,0.0
0705172,0.0
0705178,0.0
0749197,0.0
0705173,0.0
0705174,0.0
0709173,0.0
0705175,0.0
1726062,0.0
0705260,0.0
0705176,0.0
0705177,0.0
0705261,0.0
0705179,1.0
0705180,0.0
0705181,0.0
0705186,0.0
0705182,0.0
0705183,0.0
0705184,0.0
0705185,0.0
1726063,0.0
0749199,0.0
0705187,0.0
0705188,0.0
0705189,0.0
0705264,0.0
0705190,0.0
0705191,0.0
0705265,0.0
0705192,0.0
0705193,0.0
0705222,0.0
0705194,0.0
1232033,1.0
0705195,0.0
0705196,0.0
0705197,0.0
0705198,0.0
0705199,0.0
0705200,0.0
0705201,0.0
0705204,0.0
0705205,0.0
0705206,0.0
0943124,1.0
0943125,1.0
0705207,0.0
0705208,0.0
0705209,0.0
0705210,0.0
0705211,0.0
0705212,0.0
0705213,1.0
0705214,0.0
0705215,0.0
0705232,0.0
0705216,0.0
0705217,0.0
0709012,0.0
0705218,0.0
0705219,0.0
0709013,0.0
0705220,0.0
0705221,0.0
0705224,0.0
0705225,0.0
0705226,0.0
0749014,0.0
0705227,0.0
0705228,0.0
0705231,0.0
0705229,0.0
0705230,0.0
0943126,1.0
0705233,0.0
0705234,0.0
0705235,0.0
0705236,0.0
0705237,0.0
0705242,0.0
0705238,1.0
0705239,0.0
0705249,0.0
0705240,1.0
0705241,0.0
0709179,0.0
1110053,0.0
0705251,0.0
0705266,0.0
0705243,0.0
0705244,0.0
0705245,0.0
0705246,0.0
0705247,0.0
0705252,0.0
0705253,0.0
0705254,0.0
0705256,0.0
0705259,0.0
0705257,0.0
0705258,0.0
0705262,0.0
0705263,0.0
1232036,1.0
0705267,0.0
0709003,0.0
0705901,0.0
1232037,1.0
0709006,0.0
0705902,1.0
0705903,0.0
0705904,0.0
0705905,0.0
0709001,0.0
0709009,0.0
0709010,0.0
0709016,0.0
0749015,0.0
1046108,1.0
0709017,0.0
1726166,0.0
0709011,0.0
1046109,1.0
1046110,1.0
1046111,1.0
1726167,0.0
0709014,0.0
0749203,0.0
0709018,0.0
0749204,0.0
0709020,0.0
0709021,0.0
0709022,0.0
0709029,0.0
0709023,0.0
0709024,0.0
0709025,0.0
0819319,0.0
0709026,0.0
0709027,0.0
1046112,1.0
0709032,0.0
0709033,0.0
0709030,0.0
1046113,1.0
1046114,1.0
0709034,0.0
0709035,0.0
0709036,0.0
0709258,0.0
1046119,1.0
0709039,0.0
0709041,0.0
0819324,0.0
0709037,0.0
0709038,0.0
0749081,0.0
0709043,0.0
0709044,0.0
1046125,1.0
1046120,1.0
0709045,0.0
0709046,0.0
0709047,0.0
0709048,0.0
0709054,0.0
0709050,0.0
0709051,0.0
0709052,0.0
0709055,0.0
1046121,1.0
1046122,1.0
0709056,0.0
0709057,0.0
0709058,0.0
0709059,1.0
0709060,0.0
0709061,0.0
0709062,0.0
0709063,0.0
0709064,0.0
0709065,0.0
0709066,0.0
0709067,0.0
0709071,0.0
1046123,1.0
0709072,0.0
0709074,0.0
0709075,0.0
0709076,0.0
0709077,0.0
0709078,0.0
0709083,0.0
0709084,0.0
0709085,0.0
0709265,0.0
0709086,0.0
0709088,0.0
0709090,0.0
0709091,0.0
0709093,0.0
0709094,0.0
0709095,0.0
0709098,0.0
0709100,0.0
0709101,0.0
0709102,0.0
0709103,0.0
0709104,0.0
0709105,0.0
0709108,0.0
0709109,0.0
0709110,0.0
0709112,0.0
1046124,1.0
0709113,0.0
0709114,0.0
0709120,0.0
0709122,0.0
0709123,0.0
0709273,0.0
0709124,0.0
1232038,1.0
1232039,1.0
0709125,0.0
0709127,0.0
0709128,0.0
0709129,0.0
0709130,0.0
0709131,0.0
0709132,0.0
0709133,0.0
0709137,0.0
0709134,0.0
0709135,0.0
0709136,0.0
0709138,0.0
1232045,1.0
0709140,0.0
0709141,0.0
0709143,0.0
0709144,0.0
0709148,0.0
0709149,0.0
0709151,0.0
0709152,0.0
0709162,0.0
1046126,1.0
0709283,0.0
0709163,0.0
0709164,0.0
0709287,0.0
0709166,0.0
0709167,0.0
0709168,0.0
0709288,0.0
0709169,0.0
0709170,0.0
0709172,0.0
0709174,0.0
0709180,0.0
0709309,0.0
0709175,0.0
0709176,0.0
0709177,0.0
0709178,0.0
0709310,0.0
0709181,0.0
0709182,0.0
0709183,0.0
1046127,1.0
1046128,1.0
0709192,0.0
0709194,0.0
0709195,0.0
0709311,0.0
0709189,0.0
0709196,0.0
0709190,0.0
0709191,0.0
0709197,0.0
0709198,0.0
0709199,0.0
0709200,0.0
0709201,0.0
0709202,0.0
0709206,0.0
0709225,0.0
0709208,0.0
0709209,0.0
1046129,1.0
0709230,0.0
0709211,0.0
0709213,0.0
1046130,1.0
1046131,1.0
0709214,0.0
1046133,1.0
0709215,0.0
1046134,1.0
1046135,1.0
0709312,0.0
0709216,0.0
0709231,0.0
0709217,0.0
0709218,0.0
0709219,1.0
0709220,0.0
0709221,0.0
0709223,0.0
0709224,0.0
0709226,0.0
0709227,0.0
0709228,0.0
0709229,0.0
1046136,1.0
0709232,0.0
0709242,0.0
0709235,0.0
0709236,0.0
0709238,0.0
0709239,0.0
0709241,0.0
0709246,0.0
0709247,0.0
0747080,0.0
0709248,0.0
0709249,0.0
1046137,1.0
0709250,0.0
1046138,1.0
0709329,0.0
0709251,0.0
0709253,0.0
0709255,0.0
1110063,0.0
1110064,0.0
0709256,0.0
0709257,0.0
0709259,0.0
0709261,0.0
0709262,0.0
1232046,1.0
0709266,0.0
0709267,0.0
0709268,0.0
0709269,0.0
0709274,0.0
0709270,0.0
0709272,0.0
0709275,0.0
0709276,0.0
0709277,0.0
0709289,0.0
0709292,0.0
0709294,0.0
0709295,0.0
0709297,0.0
0709334,0.0
0709298,0.0
0709301,0.0
0709302,0.0
0709388,0.0
0709303,0.0
0709304,0.0
0709472,0.0
0709306,0.0
0709307,0.0
0709308,0.0
0709314,0.0
0709315,0.0
0709356,0.0
0709316,0.0
0709317,0.0
0709318,0.0
0709321,0.0
0709323,0.0
0709325,0.0
0709326,0.0
0709327,0.0
0709328,0.0
1046139,1.0
0709335,0.0
0709330,0.0
0709332,0.0
0709340,0.0
0709343,0.0
0709345,0.0
0749088,0.0
0709346,0.0
1046140,1.0
0709350,0.0
0709347,0.0
0709348,0.0
0709351,0.0
0709352,0.0
0709353,0.0
0709354,0.0
0709358,0.0
0709360,0.0
0709368,0.0
0749105,0.0
0709361,0.0
0709362,0.0
0709363,0.0
0709365,0.0
0709366,0.0
0709369,0.0
0709372,0.0
0709375,0.0
0709377,0.0
0709373,0.0
0709374,0.0
0709378,0.0
0709380,0.0
0709381,0.0
0709384,0.0
0709386,0.0
0709387,0.0
0819325,0.0
0709389,0.0
1046141,1.0
0709392,0.0
0709390,0.0
0709391,0.0
0709394,0.0
0709400,0.0
0709395,0.0
0709396,0.0
0709398,0.0
0709406,0.0
0709407,0.0
0709408,0.0
0709418,0.0
0709409,0.0
0709410,1.0
0709419,0.0
0709411,0.0
0709412,0.0
1046142,1.0
0709413,0.0
0709473,0.0
0709414,0.0
0709425,0.0
0709415,0.0
0709416,0.0
0709421,0.0
0709422,0.0
0709423,0.0
0709424,0.0
0709483,0.0
0943127,1.0
0709428,0.0
0709427,0.0
0709429,0.0
0709430,0.0
0709440,0.0
0709431,0.0
0709485,0.0
0709432,0.0
0709433,0.0
0709434,0.0
0709437,0.0
0709438,0.0
0709439,0.0
0747138,0.0
0709441,0.0
0709442,0.0
0709448,0.0
0709443,0.0
0709444,0.0
0709445,0.0
0709446,0.0
0709447,0.0
0709449,0.0
0709450,0.0
0709458,0.0
0709460,0.0
0709464,0.0
0709463,0.0
0709466,0.0
0709467,0.0
0709471,0.0
0709476,0.0
0709478,0.0
0709480,0.0
0709482,0.0
0709901,0.0
0709902,0.0
0709903,0.0
0709904,0.0
0709905,0.0
1110065,0.0
0709906,0.0
0753004,0.0
0709907,0.0
1046143,1.0
0709908,0.0
0753005,0.0
0753021,0.0
0753022,0.0
0753023,0.0
0753027,0.0
0753024,0.0
0753025,0.0
0753026,0.0
0753028,0.0
0753073,0.0
0724001,0.0
0724003,0.0
0724004,0.0
0724005,0.0
0724006,0.0
0724008,0.0
0724009,0.0
0724010,0.0
0747147,0.0
0724011,0.0
0724018,0.0
0724012,0.0
0724014,0.0
0724015,0.0
1046144,0.0
1046145,1.0
0724016,0.0
0724017,0.0
0724019,0.0
0724020,0.0
1046146,1.0
1046147,1.0
0724022,0.0
0724021,0.0
0724023,0.0
0724024,0.0
0724025,0.0
1046150,1.0
0724028,0.0
0724029,0.0
0724026,0.0
0724027,0.0
0724030,0.0
0724031,0.0
0724032,0.0
1531145,0.0
0724033,0.0
0724034,0.0
0724038,0.0
0724036,0.0
0724039,0.0
0724037,0.0
0749249,0.0
0724040,0.0
0724041,0.0
0724042,0.0
0724043,0.0
0724044,0.0
0724046,0.0
0724047,0.0
0724073,0.0
0724049,0.0
0724050,0.0
0724051,0.0
0749259,0.0
0724052,0.0
0724053,0.0
0724054,0.0
0724055,0.0
1046151,0.0
1046152,0.0
0724056,0.0
0724057,0.0
0724058,0.0
0724059,0.0
0724060,0.0
0724061,0.0
0724062,0.0
0724063,0.0
0724064,0.0
0724065,0.0
1046153,1.0
0724066,0.0
1046155,1.0
0724078,0.0
0724067,0.0
0724068,0.0
0724069,0.0
1046156,1.0
0724070,0.0
0724071,0.0
0724117,0.0
0724074,0.0
0724076,0.0
0724077,0.0
0943128,1.0
0724081,0.0
0724079,0.0
0724080,0.0
1531046,1.0
0724084,0.0
0724118,0.0
0724083,0.0
1531048,0.0
0724086,0.0
0724087,0.0
0724088,0.0
1531047,1.0
0724089,1.0
0724090,0.0
0724091,0.0
0724092,0.0
0724093,0.0
0724094,0.0
0724095,0.0
0724096,0.0
0724102,0.0
0724103,0.0
0724097,0.0
0724098,0.0
0724099,0.0
0724100,0.0
0724101,0.0
0724104,0.0
0724105,0.0
0724107,0.0
0724106,0.0
0724119,0.0
0724108,0.0
0724112,0.0
0724109,0.0
0724110,0.0
0724114,0.0
1110071,1.0
0724115,1.0
0724124,0.0
0724116,0.0
0724120,1.0
1110072,1.0
0724121,0.0
0724129,0.0
0724122,0.0
0724123,0.0
0724125,0.0
0724127,0.0
1046157,1.0
0724131,0.0
0724130,0.0
0943131,1.0
1046158,1.0
0724133,0.0
0724132,0.0
0724156,0.0
0724134,0.0
0724136,0.0
0724137,0.0
0724139,0.0
0724141,0.0
0724142,0.0
0724143,0.0
0724144,0.0
